,file_name,class,size
84663,9479.txt,car,37492
84664,9479.txt,car,5395
84665,9479.txt,car,225
84666,9479.txt,car,156
84667,9479.txt,car,700
84668,9479.txt,car,2115
84669,9479.txt,car,11815
84670,948.txt,car,1508
84671,948.txt,tru,55176
84672,948.txt,car,2806
84673,948.txt,car,3135
84674,948.txt,car,1581
84675,948.txt,car,1140
84676,948.txt,car,648
84677,948.txt,car,638
84678,948.txt,car,744
84679,948.txt,car,828
84680,948.txt,car,1890
84681,948.txt,tru,9180
84682,948.txt,car,10800
84683,948.txt,car,66065
84684,9480.txt,car,30267
84685,9480.txt,car,29592
84686,9480.txt,car,3808
84687,9480.txt,car,7276
84688,9480.txt,car,1560
84689,9480.txt,car,624
84690,9481.txt,car,29946
84691,9481.txt,car,20900
84692,9481.txt,car,2950
84693,9481.txt,car,594
84694,9481.txt,car,1260
84695,9481.txt,car,5104
84696,9482.txt,car,22311
84697,9482.txt,car,15197
84698,9482.txt,car,3825
84699,9482.txt,car,1054
84700,9482.txt,car,441
84701,9482.txt,car,2392
84702,9483.txt,car,29595
84703,9483.txt,car,4437
84704,9483.txt,car,1344
84705,9483.txt,car,616
84706,9483.txt,car,1023
84707,9483.txt,car,2006
84708,9484.txt,car,71107
84709,9484.txt,car,2788
84710,9484.txt,car,1053
84711,9484.txt,car,1457
84712,9485.txt,car,32630
84713,9485.txt,car,1944
84714,9485.txt,car,900
84715,9486.txt,car,57232
84716,9486.txt,car,15456
84717,9486.txt,car,1380
84718,9486.txt,car,782
84719,9487.txt,car,99712
84720,9487.txt,car,630
84721,9487.txt,car,891
84722,9487.txt,car,8160
84723,9488.txt,car,53940
84724,9488.txt,car,4968
84725,9488.txt,car,506
84726,9488.txt,car,580
84727,9489.txt,car,532
84728,9489.txt,car,2622
84729,9489.txt,car,24064
84730,949.txt,car,1624
84731,949.txt,tru,52038
84732,949.txt,car,2655
84733,949.txt,car,2820
84734,949.txt,car,1508
84735,949.txt,car,1102
84736,949.txt,car,598
84737,949.txt,car,580
84738,949.txt,car,713
84739,949.txt,car,814
84740,949.txt,car,1887
84741,949.txt,tru,8288
84742,949.txt,car,8658
84743,949.txt,car,77608
84744,9490.txt,car,58880
84745,9490.txt,car,11160
84746,9490.txt,car,1360
84747,9490.txt,car,476
84748,9491.txt,car,5199
84749,9491.txt,car,50531
84750,9491.txt,car,6351
84751,9491.txt,car,680
84752,9491.txt,car,416
84753,9492.txt,car,646
84754,9492.txt,car,39552
84755,9493.txt,car,630
84756,9493.txt,car,67298
84757,9494.txt,car,38400
84758,9494.txt,car,14100
84759,9495.txt,car,4897
84760,9495.txt,car,23086
84761,9495.txt,car,40725
84762,9496.txt,car,2451
84763,9496.txt,car,6400
84764,9496.txt,car,3234
84765,9496.txt,car,96276
84766,9497.txt,car,1763
84767,9497.txt,car,465
84768,9497.txt,car,1462
84769,9497.txt,car,32890
84770,9497.txt,car,21490
84771,9498.txt,car,545
84772,9498.txt,car,986
84773,9498.txt,car,10650
84774,9498.txt,car,114123
84775,9498.txt,car,49024
84776,9498.txt,cyc,5688
84777,9498.txt,cyc,3900
84778,9499.txt,car,696
84779,9499.txt,car,4536
84780,9499.txt,car,21094
84781,9499.txt,car,65261
84782,9499.txt,car,39411
84783,9499.txt,car,48790
84784,95.txt,car,34816
84785,95.txt,car,315
84786,950.txt,tru,51891
84787,950.txt,car,22386
84788,950.txt,car,2552
84789,950.txt,car,2867
84790,950.txt,car,1428
84791,950.txt,car,1026
84792,950.txt,car,621
84793,950.txt,car,588
84794,950.txt,car,682
84795,950.txt,car,792
84796,950.txt,car,2160
84797,950.txt,tru,10877
84798,950.txt,car,8510
84799,950.txt,car,78273
84800,9500.txt,car,504
84801,9500.txt,car,1960
84802,9500.txt,car,26640
84803,9500.txt,car,10540
84804,9500.txt,car,101640
84805,9500.txt,car,8024
84806,9501.txt,car,380
84807,9501.txt,car,1023
84808,9501.txt,car,4350
84809,9501.txt,car,25992
84810,9501.txt,car,9576
84811,9501.txt,car,49296
84812,9501.txt,car,3619
84813,9502.txt,car,323
84814,9502.txt,car,648
84815,9502.txt,car,2300
84816,9502.txt,car,9443
84817,9502.txt,car,4482
84818,9502.txt,car,2640
84819,9502.txt,car,83308
84820,9503.txt,car,240
84821,9503.txt,car,418
84822,9503.txt,car,1406
84823,9503.txt,car,3417
84824,9503.txt,car,22344
84825,9503.txt,car,2200
84826,9503.txt,car,1440
84827,9503.txt,car,25314
84828,9504.txt,car,294
84829,9504.txt,car,930
84830,9504.txt,car,1521
84831,9504.txt,car,8424
84832,9504.txt,car,1140
84833,9504.txt,car,169623
84834,9505.txt,car,72820
84835,9505.txt,car,2150
84836,9505.txt,car,736
84837,9505.txt,car,450
84838,9505.txt,car,837
84839,9505.txt,car,198
84840,9506.txt,car,18792
84841,9506.txt,car,442
84842,9506.txt,car,598
84843,9506.txt,car,360
84844,9506.txt,car,337
84845,9507.txt,car,460
84846,9507.txt,car,6992
84847,9507.txt,car,22550
84848,9508.txt,car,3528
84849,9508.txt,car,285
84850,9508.txt,car,22512
84851,9509.txt,car,1978
84852,9509.txt,car,7885
84853,9509.txt,car,220
84854,951.txt,car,1566
84855,951.txt,tru,50715
84856,951.txt,car,30345
84857,951.txt,car,2610
84858,951.txt,car,2867
84859,951.txt,car,1421
84860,951.txt,car,1026
84861,951.txt,car,624
84862,951.txt,car,660
84863,951.txt,car,744
84864,951.txt,car,792
84865,951.txt,car,1666
84866,951.txt,tru,12470
84867,951.txt,car,8322
84868,951.txt,car,81420
84869,9510.txt,car,1368
84870,9510.txt,car,204
84871,9510.txt,car,3192
84872,9511.txt,car,1023
84873,9511.txt,car,165
84874,9511.txt,car,1292
84875,9512.txt,car,812
84876,9512.txt,car,650
84877,9512.txt,bus,67598
84878,9513.txt,car,700
84879,9513.txt,car,399
84880,9513.txt,bus,141295
84881,9514.txt,car,575
84882,9514.txt,car,357
84883,9514.txt,bus,94350
84884,9514.txt,car,8633
84885,9515.txt,car,528
84886,9515.txt,bus,38305
84887,9515.txt,car,7524
84888,9516.txt,car,506
84889,9516.txt,bus,19650
84890,9516.txt,car,4788
84891,9517.txt,car,616
84892,9517.txt,bus,12099
84893,9517.txt,car,4224
84894,9517.txt,car,11500
84895,9518.txt,bus,8835
84896,9518.txt,car,3354
84897,9518.txt,car,9125
84898,9519.txt,bus,7979
84899,9519.txt,car,2660
84900,9519.txt,car,5616
84901,952.txt,car,1566
84902,952.txt,tru,50715
84903,952.txt,car,1160
84904,952.txt,car,1026
84905,952.txt,car,624
84906,952.txt,car,660
84907,952.txt,car,744
84908,952.txt,car,792
84909,952.txt,car,1632
84910,952.txt,tru,12470
84911,952.txt,car,8249
84912,952.txt,car,81420
84913,952.txt,car,15023
84914,9520.txt,bus,7314
84915,9520.txt,car,2108
84916,9520.txt,car,2475
84917,9520.txt,car,957
84918,9520.txt,cyc,15488
84919,9521.txt,bus,2912
84920,9521.txt,car,1740
84921,9521.txt,car,2014
84922,9521.txt,car,831
84923,9521.txt,cyc,7387
84924,9522.txt,bus,4620
84925,9522.txt,car,1377
84926,9522.txt,car,1998
84927,9522.txt,car,736
84928,9522.txt,cyc,3100
84929,9523.txt,car,690
84930,9523.txt,car,1200
84931,9523.txt,car,660
84932,9523.txt,cyc,1536
84933,9523.txt,bus,775
84934,9524.txt,bus,2646
84935,9524.txt,car,987
84936,9524.txt,car,522
84937,9524.txt,cyc,851
84938,9525.txt,bus,2040
84939,9525.txt,car,864
84940,9525.txt,car,459
84941,9525.txt,cyc,464
84942,9525.txt,car,41548
84943,9526.txt,bus,1679
84944,9526.txt,car,651
84945,9526.txt,car,400
84946,9526.txt,cyc,288
84947,9526.txt,car,32918
84948,9527.txt,bus,1482
84949,9527.txt,car,609
84950,9527.txt,car,368
84951,9527.txt,cyc,264
84952,9527.txt,car,21210
84953,9528.txt,bus,1160
84954,9528.txt,car,532
84955,9528.txt,car,345
84956,9528.txt,cyc,209
84957,9528.txt,car,8288
84958,9529.txt,car,425
84959,9529.txt,car,240
84960,9529.txt,car,1960
84961,953.txt,car,1566
84962,953.txt,tru,50715
84963,953.txt,car,2867
84964,953.txt,car,2610
84965,953.txt,car,6438
84966,953.txt,car,660
84967,953.txt,car,744
84968,953.txt,car,792
84969,953.txt,car,1564
84970,953.txt,tru,12470
84971,953.txt,car,8322
84972,953.txt,car,81420
84973,9530.txt,cyc,1107
84974,9530.txt,cyc,3067
84975,9530.txt,car,21838
84976,9531.txt,cyc,480
84977,9531.txt,car,30225
84978,9531.txt,car,15200
84979,9532.txt,car,20091
84980,9532.txt,car,31442
84981,9533.txt,car,11644
84982,9533.txt,car,23184
84983,9534.txt,car,7118
84984,9534.txt,car,9922
84985,9535.txt,car,4550
84986,9535.txt,car,4070
84987,9536.txt,car,696
84988,9536.txt,car,396
84989,9536.txt,car,20374
84990,9536.txt,car,3360
84991,9537.txt,car,529
84992,9537.txt,car,272
84993,9537.txt,car,15264
84994,9537.txt,car,7055
84995,9538.txt,car,648
84996,9538.txt,car,2408
84997,9539.txt,car,2107
84998,9539.txt,tru,24816
84999,9539.txt,car,594
85000,954.txt,car,22842
85001,954.txt,car,3916
85002,954.txt,tru,4620
85003,954.txt,car,6720
85004,954.txt,car,11194
85005,954.txt,tru,69471
85006,954.txt,car,3919
85007,954.txt,car,3072
85008,954.txt,car,1316
85009,954.txt,car,805
85010,954.txt,car,396
85011,954.txt,car,437
85012,954.txt,car,630
85013,954.txt,car,420
85014,954.txt,car,684
85015,9540.txt,car,672
85016,9540.txt,car,1702
85017,9540.txt,tru,16320
85018,9541.txt,car,644
85019,9541.txt,car,1312
85020,9541.txt,tru,9300
85021,9542.txt,car,1064
85022,9542.txt,tru,5921
85023,9543.txt,car,883
85024,9543.txt,tru,3996
85025,9544.txt,car,792
85026,9544.txt,tru,2914
85027,9544.txt,car,17050
85028,9545.txt,car,660
85029,9545.txt,tru,2173
85030,9545.txt,car,24892
85031,9546.txt,car,475
85032,9546.txt,tru,1548
85033,9546.txt,car,17028
85034,9546.txt,car,25628
85035,9547.txt,car,456
85036,9547.txt,tru,1240
85037,9547.txt,car,7991
85038,9547.txt,car,19604
85039,9547.txt,car,9779
85040,9548.txt,car,320
85041,9548.txt,tru,952
85042,9548.txt,car,3910
85043,9548.txt,car,7742
85044,9548.txt,car,14178
85045,9549.txt,car,320
85046,9549.txt,tru,800
85047,9549.txt,car,1961
85048,9549.txt,car,3477
85049,9549.txt,car,10366
85050,9549.txt,car,20482
85051,955.txt,car,75825
85052,955.txt,car,19277
85053,955.txt,car,9396
85054,955.txt,car,1891
85055,955.txt,tru,2975
85056,955.txt,car,3639
85057,955.txt,car,134320
85058,955.txt,tru,66432
85059,955.txt,car,2516
85060,955.txt,car,2016
85061,955.txt,car,660
85062,955.txt,car,484
85063,955.txt,car,357
85064,955.txt,car,558
85065,955.txt,car,391
85066,955.txt,car,352
85067,9550.txt,car,240
85068,9550.txt,tru,594
85069,9550.txt,car,1200
85070,9550.txt,car,1620
85071,9550.txt,car,5610
85072,9550.txt,car,89984
85073,9551.txt,tru,500
85074,9551.txt,car,727
85075,9551.txt,car,1092
85076,9551.txt,car,567
85077,9551.txt,car,92953
85078,9551.txt,car,220
85079,9552.txt,car,42542
85080,9552.txt,car,700
85081,9552.txt,car,462
85082,9552.txt,tru,550
85083,9553.txt,tru,441
85084,9553.txt,car,23701
85085,9554.txt,car,13440
85086,9554.txt,tru,360
85087,9555.txt,car,7680
85088,9556.txt,car,5040
85089,9557.txt,car,34352
85090,9557.txt,mot,2491
85091,9557.txt,car,9545
85092,9557.txt,per,2852
85093,9557.txt,car,3952
85094,9557.txt,mot,44675
85095,9557.txt,car,147606
85096,9558.txt,mot,270
85097,9558.txt,car,10115
85098,9558.txt,per,1113
85099,9558.txt,car,1530
85100,9558.txt,car,8181
85101,9558.txt,mot,10494
85102,9558.txt,car,22800
85103,9559.txt,car,380
85104,9559.txt,car,6188
85105,9559.txt,car,700
85106,9559.txt,mot,112055
85107,956.txt,per,1215
85108,956.txt,car,4290
85109,956.txt,car,12960
85110,956.txt,car,28194
85111,956.txt,car,1856
85112,956.txt,car,984
85113,956.txt,tru,1674
85114,956.txt,car,2640
85115,956.txt,car,2331
85116,956.txt,car,3127
85117,956.txt,car,2236
85118,956.txt,tru,28542
85119,956.txt,car,857
85120,956.txt,car,1334
85121,956.txt,car,350
85122,956.txt,cyc,874
85123,9560.txt,car,252
85124,9560.txt,car,6650
85125,9560.txt,cyc,3320
85126,9560.txt,mot,12090
85127,9561.txt,car,6188
85128,9561.txt,car,4774
85129,9562.txt,car,5696
85130,9562.txt,car,4503
85131,9562.txt,car,2408
85132,9562.txt,car,9095
85133,9562.txt,car,159407
85134,9563.txt,car,2380
85135,9563.txt,car,1722
85136,9563.txt,car,6030
85137,9563.txt,car,8236
85138,9564.txt,car,1480
85139,9564.txt,car,8008
85140,9564.txt,car,713
85141,9564.txt,car,5336
85142,9564.txt,car,61920
85143,9565.txt,car,9348
85144,9565.txt,car,38870
85145,9565.txt,mot,26578
85146,9566.txt,car,4884
85147,9566.txt,car,10625
85148,9566.txt,mot,38014
85149,9567.txt,car,10701
85150,9567.txt,mot,5376
85151,9568.txt,car,9758
85152,9568.txt,mot,2006
85153,9569.txt,car,9711
85154,9569.txt,mot,874
85155,9569.txt,car,3978
85156,957.txt,tru,3760
85157,957.txt,car,1148
85158,957.txt,car,980
85159,957.txt,car,1368
85160,957.txt,per,414
85161,957.txt,car,5300
85162,957.txt,car,7155
85163,957.txt,car,6173
85164,957.txt,car,1764
85165,957.txt,car,414
85166,957.txt,car,1980
85167,957.txt,car,552
85168,957.txt,car,1073
85169,957.txt,car,2849
85170,957.txt,car,672
85171,957.txt,tru,10375
85172,957.txt,car,460
85173,957.txt,car,682
85174,957.txt,car,154
85175,957.txt,car,194
85176,957.txt,per,2100
85177,957.txt,cyc,322
85178,957.txt,car,5328
85179,9570.txt,car,8190
85180,9570.txt,car,3360
85181,9570.txt,per,4816
85182,9570.txt,car,69192
85183,9571.txt,car,7350
85184,9571.txt,car,28072
85185,9571.txt,tru,93093
85186,9571.txt,per,1850
85187,9571.txt,car,4370
85188,9571.txt,car,2628
85189,9572.txt,car,7350
85190,9572.txt,tru,22204
85191,9572.txt,car,48504
85192,9572.txt,car,680
85193,9572.txt,car,1984
85194,9572.txt,per,1045
85195,9572.txt,car,3894
85196,9573.txt,car,450
85197,9573.txt,tru,6740
85198,9573.txt,car,15633
85199,9573.txt,car,7272
85200,9573.txt,per,492
85201,9574.txt,car,5417
85202,9574.txt,mot,27966
85203,9575.txt,car,5940
85204,9575.txt,mot,3944
85205,9575.txt,car,4690
85206,9575.txt,car,484
85207,9576.txt,car,6580
85208,9576.txt,mot,1092
85209,9576.txt,car,630
85210,9576.txt,car,1776
85211,9576.txt,car,4550
85212,9576.txt,car,72446
85213,9577.txt,mot,594
85214,9577.txt,car,6624
85215,9577.txt,car,8500
85216,9577.txt,car,53111
85217,9577.txt,car,67451
85218,9578.txt,car,7128
85219,9578.txt,car,6083
85220,9578.txt,car,79326
85221,9578.txt,car,10764
85222,9578.txt,mot,24174
85223,9579.txt,car,7950
85224,9579.txt,car,1836
85225,9579.txt,car,15768
85226,9579.txt,mot,6864
85227,9579.txt,car,11985
85228,9579.txt,car,460
85229,958.txt,car,4840
85230,958.txt,car,19320
85231,958.txt,car,7810
85232,958.txt,car,2976
85233,958.txt,car,2370
85234,958.txt,car,1333
85235,958.txt,tru,1204
85236,958.txt,tru,2547
85237,958.txt,car,1472
85238,958.txt,car,690
85239,958.txt,car,2044
85240,958.txt,tru,4582
85241,958.txt,car,240
85242,958.txt,car,336
85243,958.txt,car,96
85244,958.txt,cyc,153
85245,9580.txt,mot,2024
85246,9580.txt,car,8162
85247,9580.txt,car,629
85248,9580.txt,car,5644
85249,9580.txt,car,2009
85250,9580.txt,car,432
85251,9580.txt,tru,37855
85252,9581.txt,mot,1116
85253,9581.txt,car,8769
85254,9581.txt,car,3067
85255,9581.txt,tru,88146
85256,9582.txt,car,11792
85257,9582.txt,mot,616
85258,9582.txt,car,270
85259,9582.txt,car,1120
85260,9582.txt,tru,36260
85261,9582.txt,car,2915
85262,9582.txt,car,2385
85263,9582.txt,car,1598
85264,9583.txt,car,20670
85265,9583.txt,tru,18156
85266,9583.txt,car,2703
85267,9583.txt,car,2240
85268,9583.txt,car,1232
85269,9583.txt,car,2485
85270,9584.txt,car,33972
85271,9584.txt,tru,3596
85272,9584.txt,car,918
85273,9584.txt,car,741
85274,9584.txt,car,846
85275,9585.txt,tru,8875
85276,9585.txt,car,1365
85277,9585.txt,car,1300
85278,9585.txt,car,475
85279,9585.txt,car,26220
85280,9585.txt,car,1628
85281,9586.txt,tru,7475
85282,9586.txt,car,1122
85283,9586.txt,car,1128
85284,9586.txt,car,630
85285,9586.txt,car,9735
85286,9586.txt,car,8692
85287,9586.txt,car,18773
85288,9587.txt,tru,6360
85289,9587.txt,car,696
85290,9587.txt,car,968
85291,9587.txt,car,480
85292,9587.txt,car,2952
85293,9587.txt,car,4312
85294,9587.txt,car,13172
85295,9587.txt,car,54131
85296,9587.txt,car,90404
85297,9588.txt,car,435
85298,9588.txt,car,779
85299,9588.txt,car,399
85300,9588.txt,tru,2498
85301,9588.txt,car,74052
85302,9588.txt,car,3312
85303,9588.txt,car,52173
85304,9589.txt,car,10835
85305,9589.txt,car,2624
85306,9589.txt,car,1568
85307,9589.txt,car,5175
85308,9589.txt,car,52380
85309,9589.txt,cyc,11872
85310,9589.txt,cyc,6032
85311,959.txt,tru,10584
85312,959.txt,car,6384
85313,959.txt,car,5655
85314,959.txt,car,3021
85315,959.txt,car,5625
85316,959.txt,car,2774
85317,959.txt,car,714
85318,959.txt,car,1060
85319,959.txt,car,513
85320,959.txt,car,1120
85321,959.txt,tru,1628
85322,959.txt,car,792
85323,959.txt,car,294
85324,959.txt,car,1260
85325,959.txt,tru,2310
85326,959.txt,car,120
85327,959.txt,car,132
85328,9590.txt,car,1767
85329,9590.txt,car,968
85330,9590.txt,car,2200
85331,9590.txt,car,5412
85332,9590.txt,car,16287
85333,9590.txt,tru,84816
85334,9590.txt,cyc,493
85335,9590.txt,car,174276
85336,9591.txt,car,1380
85337,9591.txt,car,665
85338,9591.txt,car,2720
85339,9591.txt,car,3498
85340,9591.txt,tru,29550
85341,9591.txt,car,60984
85342,9591.txt,car,32060
85343,9592.txt,car,464
85344,9592.txt,car,920
85345,9592.txt,car,342
85346,9592.txt,car,1980
85347,9592.txt,tru,3576
85348,9592.txt,car,4305
85349,9592.txt,car,8850
85350,9592.txt,car,14833
85351,9592.txt,car,15142
85352,9593.txt,car,1886
85353,9593.txt,car,390
85354,9593.txt,car,880
85355,9593.txt,car,380
85356,9593.txt,tru,3216
85357,9593.txt,car,3572
85358,9593.txt,car,6426
85359,9593.txt,car,8970
85360,9593.txt,car,10250
85361,9593.txt,per,3104
85362,9594.txt,car,630
85363,9594.txt,car,690
85364,9594.txt,tru,2898
85365,9594.txt,car,3045
85366,9594.txt,car,4752
85367,9594.txt,car,5508
85368,9594.txt,car,6161
85369,9594.txt,per,2392
85370,9594.txt,mot,11929
85371,9595.txt,car,2108
85372,9595.txt,car,3404
85373,9595.txt,car,3397
85374,9595.txt,car,3919
85375,9595.txt,per,1850
85376,9595.txt,mot,6391
85377,9595.txt,car,40544
85378,9596.txt,car,2048
85379,9596.txt,car,2135
85380,9596.txt,car,2318
85381,9596.txt,per,1178
85382,9596.txt,car,24747
85383,9596.txt,car,11232
85384,9597.txt,car,1288
85385,9597.txt,car,1519
85386,9597.txt,per,832
85387,9597.txt,car,13246
85388,9597.txt,car,36570
85389,9598.txt,car,391
85390,9598.txt,per,290
85391,9598.txt,car,2208
85392,9598.txt,car,3160
85393,9598.txt,car,6985
85394,9598.txt,car,9052
85395,9598.txt,car,12726
85396,9598.txt,bus,63873
85397,9598.txt,car,33060
85398,9599.txt,car,240
85399,9599.txt,per,250
85400,9599.txt,car,1250
85401,9599.txt,car,1815
85402,9599.txt,car,3393
85403,9599.txt,car,1702
85404,9599.txt,bus,24860
85405,9599.txt,car,24219
85406,9599.txt,car,48077
85407,9599.txt,car,405
85408,96.txt,car,32984
85409,96.txt,car,315
85410,960.txt,tru,29798
85411,960.txt,car,37554
85412,960.txt,car,17248
85413,960.txt,tru,3050
85414,960.txt,car,2380
85415,960.txt,car,572
85416,960.txt,car,1036
85417,960.txt,car,697
85418,960.txt,car,336
85419,960.txt,car,9306
85420,960.txt,car,272
85421,960.txt,car,784
85422,960.txt,tru,1320
85423,960.txt,car,324
85424,9600.txt,car,880
85425,9600.txt,car,144
85426,9600.txt,per,132
85427,9600.txt,car,1000
85428,9600.txt,car,1612
85429,9600.txt,car,420
85430,9600.txt,bus,10220
85431,9600.txt,car,5280
85432,9600.txt,car,57950
85433,9601.txt,car,416
85434,9601.txt,car,817
85435,9601.txt,car,831
85436,9601.txt,car,1372
85437,9601.txt,car,3872
85438,9601.txt,car,4646
85439,9601.txt,car,5900
85440,9601.txt,car,10241
85441,9601.txt,car,18189
85442,9601.txt,mot,34656
85443,9601.txt,car,22384
85444,9601.txt,tru,425
85445,9601.txt,car,975
85446,9602.txt,car,375
85447,9602.txt,car,612
85448,9602.txt,car,594
85449,9602.txt,car,987
85450,9602.txt,car,2622
85451,9602.txt,car,2805
85452,9602.txt,car,3200
85453,9602.txt,car,2939
85454,9602.txt,car,2068
85455,9602.txt,mot,4900
85456,9602.txt,mot,54891
85457,9602.txt,car,27735
85458,9602.txt,car,3483
85459,9603.txt,car,322
85460,9603.txt,mot,875
85461,9603.txt,car,648
85462,9603.txt,car,1881
85463,9603.txt,car,1380
85464,9603.txt,car,494
85465,9603.txt,mot,1140
85466,9603.txt,car,13452
85467,9603.txt,mot,2491
85468,9603.txt,car,8888
85469,9604.txt,car,850
85470,9604.txt,mot,120
85471,9604.txt,car,240
85472,9604.txt,car,6630
85473,9605.txt,car,391
85474,9605.txt,mot,62331
85475,9606.txt,car,195
85476,9606.txt,mot,6528
85477,9606.txt,car,15836
85478,9606.txt,car,1616
85479,9607.txt,mot,1904
85480,9607.txt,car,4416
85481,9607.txt,car,16008
85482,9608.txt,tru,33785
85483,9608.txt,cyc,17700
85484,9609.txt,tru,4992
85485,9609.txt,cyc,1769
85486,9609.txt,car,204816
85487,961.txt,car,33066
85488,961.txt,tru,47740
85489,961.txt,tru,9999
85490,961.txt,car,3726
85491,961.txt,car,2346
85492,961.txt,car,1020
85493,961.txt,car,441
85494,961.txt,car,972
85495,961.txt,car,6435
85496,961.txt,car,5251
85497,961.txt,car,224
85498,961.txt,car,574
85499,961.txt,tru,805
85500,9610.txt,tru,2339
85501,9610.txt,car,30858
85502,9611.txt,tru,1110
85503,9611.txt,car,7383
85504,9611.txt,car,152988
85505,9612.txt,cyc,26622
85506,9612.txt,car,3196
85507,9612.txt,car,22998
85508,9612.txt,cyc,14541
85509,9612.txt,car,23028
85510,9612.txt,car,24600
85511,9613.txt,car,360
85512,9613.txt,car,330
85513,9613.txt,car,575
85514,9613.txt,car,1258
85515,9613.txt,car,8228
85516,9613.txt,car,35501
85517,9613.txt,car,32505
85518,9614.txt,car,10137
85519,9614.txt,car,19082
85520,9614.txt,car,440
